instructor,instructor_first_name,course,course_name,num_excellence_awards,num_outstanding_awards,uiuc_award,national_award,rmp_num_reviews,rmp_rating,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,term,num_sections,gened,num_semesters,num_students,avg_gpa,total_faculty_awards,teaching_next_semester
Feng,Jie,TAM 335: Introductory Fluid Mechanics,Introductory Fluid Mechanics,5.0,0.0,[],[],6.0,4.8,0.10869565217391304,0.10869565217391304,0.14130434782608695,0.15217391304347827,0.11956521739130435,0.08695652173913043,0.15217391304347827,0.06521739130434782,0.010869565217391304,0.0,0.021739130434782608,0.021739130434782608,0.010869565217391304,"['fa2020', 'sp2019', 'sp2020', 'sp2022']",4.0,,4,92.0,3.0252173913043476,0,False
Ewoldt,Randy,TAM 335: Introductory Fluid Mechanics,Introductory Fluid Mechanics,10.0,5.0,"['Grainger College of Engineering - Rose Award for Teaching Excellence', 'Grainger College of Engineering - Collins Award for Innovative Teaching', 'Grainger College of Engineering - Everitt Award for Teaching Excellence']",[],26.0,4.5,0.007751937984496124,0.10077519379844961,0.14728682170542637,0.16279069767441862,0.17054263565891473,0.13178294573643412,0.07751937984496124,0.08527131782945736,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,['sp2021'],2.0,,1,129.0,2.8400000000000003,3,False
Vakakis,Alexander,TAM 412: Intermediate Dynamics,Intermediate Dynamics,9.0,0.0,[],[],17.0,3.3,0.04054054054054054,0.20270270270270271,0.06756756756756757,0.10810810810810811,0.17567567567567569,0.0945945945945946,0.04054054054054054,0.12162162162162163,0.08108108108108109,0.0,0.05405405405405406,0.0,0.013513513513513514,"['sp2018', 'sp2021', 'sp2024']",3.0,,3,74.0,2.887702702702703,0,False
Matlack,Kathryn,TAM 412: Intermediate Dynamics,Intermediate Dynamics,3.0,0.0,[],[],0.0,,0.06818181818181818,0.17045454545454544,0.056818181818181816,0.13636363636363635,0.14772727272727273,0.10227272727272728,0.022727272727272728,0.06818181818181818,0.056818181818181816,0.022727272727272728,0.07954545454545454,0.022727272727272728,0.045454545454545456,"['sp2017', 'sp2020', 'sp2022', 'sp2023', 'sp2025']",4.0,,4,88.0,2.7426136363636364,0,False
Feng,Jie,TAM 435: Intermediate Fluid Mechanics,Intermediate Fluid Mechanics,5.0,0.0,[],[],6.0,4.8,0.13636363636363635,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,"['fa2023', 'fa2021', 'fa2022', 'fa2024', 'fa2025']",1.0,,4,22.0,3.3790909090909094,0,True
Starzewski,Martin,TAM 445: Continuum Mechanics,Continuum Mechanics,0.0,0.0,[],[],16.0,1.7,0.12307692307692308,0.12307692307692308,0.03076923076923077,0.18461538461538463,0.06153846153846154,0.06153846153846154,0.2,0.13846153846153847,0.06153846153846154,0.0,0.0,0.0,0.015384615384615385,"['sp2021', 'sp2023', 'sp2025']",2.0,,2,65.0,2.906923076923077,0,False
Admal,Nikhil,TAM 445: Continuum Mechanics,Continuum Mechanics,1.0,0.0,[],[],0.0,,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.0,"['sp2020', 'sp2022', 'sp2024']",2.0,,3,38.0,2.991578947368421,0,False
Hutchens,Shelby,TAM 456: Experimental Stress Analysis,Experimental Stress Analysis,4.0,0.0,[],[],16.0,3.2,0.47761194029850745,0.26865671641791045,0.08955223880597014,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,"['sp2017', 'sp2023', 'sp2024', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2025']",3.0,,7,67.0,3.7464179104477613,0,False
Wang,Ning,TAM 461: Cellular Biomechanics,Cellular Biomechanics,7.0,0.0,[],[],0.0,,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2016', 'fa2018', 'fa2019', 'fa2021', 'fa2017', 'fa2020']",4.0,,6,21.0,3.683333333333333,0,False
Mercer,Brian,TAM 470: Computational Mechanics,Computational Mechanics,14.0,0.0,[],[],17.0,4.5,0.14054054054054055,0.25405405405405407,0.12432432432432433,0.10270270270270271,0.08108108108108109,0.03783783783783784,0.05405405405405406,0.07567567567567568,0.043243243243243246,0.005405405405405406,0.016216216216216217,0.010810810810810811,0.05405405405405406,"['fa2021', 'fa2022', 'fa2023', 'fa2024', 'fa2025']",4.0,,4,185.0,3.101081081081081,0,True
Hilgenfeldt,Sascha,TAM 541: Mathematical Methods I,Mathematical Methods I,4.0,1.0,[],[],7.0,3.4,0.1506849315068493,0.273972602739726,0.15753424657534246,0.0958904109589041,0.1232876712328767,0.08904109589041095,0.03424657534246575,0.0410958904109589,0.0136986301369863,0.0,0.0,0.0,0.02054794520547945,"['fa2022', 'fa2024', 'fa2025']",2.0,,2,146.0,3.3885616438356156,0,True
Mehta,Prashant,TAM 541: Mathematical Methods I,Mathematical Methods I,8.0,1.0,[],[],8.0,2.8,0.007246376811594203,0.6304347826086957,0.09420289855072464,0.06521739130434782,0.08695652173913043,0.10144927536231885,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,"['fa2018', 'fa2021', 'fa2023', 'fa2017', 'fa2020']",3.0,,5,138.0,3.674347826086956,0,False
Jetti,Yaswanth,TAM 541: Mathematical Methods I,Mathematical Methods I,0.0,0.0,[],[],0.0,,0.16363636363636364,0.2909090909090909,0.18181818181818182,0.07272727272727272,0.09090909090909091,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.0,0.0,0.0,0.0,0.03636363636363636,['fa2024'],1.0,,1,55.0,3.382181818181818,0,False
Krishnan,Gautham,TAM 542: Mathematical Methods II,Mathematical Methods II,0.0,0.0,[],[],0.0,,0.125,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,"['sp2021', 'sp2020']",1.0,,2,24.0,3.4583333333333335,0,False
Mehta,Prashant,TAM 542: Mathematical Methods II,Mathematical Methods II,8.0,1.0,[],[],8.0,2.8,0.1111111111111111,0.4074074074074074,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,"['sp2022', 'sp2018', 'sp2023']",1.0,,3,27.0,3.7051851851851847,0,False
Matalon,Moshe,TAM 542: Mathematical Methods II,Mathematical Methods II,4.0,0.0,[],[],0.0,,0.125,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,"['sp2019', 'sp2021', 'sp2020', 'sp2024']",2.0,,4,24.0,3.4583333333333335,0,False
Sofronis,Petros,TAM 551: Solid Mechanics I,Solid Mechanics I,8.0,2.0,['Campus Award for Excellence in Graduate & Professional Teaching'],[],0.0,,0.21052631578947367,0.2236842105263158,0.18421052631578946,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.013157894736842105,0.07894736842105263,0.0,0.0,0.0,0.0,"['fa2018', 'fa2021', 'fa2022', 'fa2024', 'fa2017', 'fa2019', 'fa2020', 'fa2023', 'fa2025']",4.0,,8,76.0,3.421842105263158,1,True
Goodman,Matthew,"TE 100: Introduction to Innovation, Leadership and Engineering Entrepreneurship","Introduction to Innovation, Leadership and Engineering Entrepreneurship",3.0,0.0,[],[],24.0,2.9,0.35135135135135137,0.3783783783783784,0.24324324324324326,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['sp2024'],1.0,,1,37.0,3.8837837837837834,0,False
Jahnke,Keilin,"TE 100: Introduction to Innovation, Leadership and Engineering Entrepreneurship","Introduction to Innovation, Leadership and Engineering Entrepreneurship",17.0,0.0,[],[],0.0,,0.3299492385786802,0.40609137055837563,0.06598984771573604,0.04060913705583756,0.03553299492385787,0.030456852791878174,0.01015228426395939,0.04060913705583756,0.01015228426395939,0.0,0.01015228426395939,0.0,0.02030456852791878,"['fa2022', 'fa2023', 'fa2024', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2025', 'fa2020', 'fa2021', 'fa2025']",7.0,,9,197.0,3.641472081218274,0,True
Jahnke,Keilin,TE 200: Introduction to Innovation,Introduction to Innovation,17.0,0.0,[],[],0.0,,0.13071895424836602,0.6862745098039216,0.06535947712418301,0.032679738562091505,0.032679738562091505,0.0,0.006535947712418301,0.006535947712418301,0.013071895424836602,0.006535947712418301,0.0,0.0,0.0196078431372549,"['fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2021']",6.0,,6,153.0,3.7735294117647067,0,False
Siero,Marissa,TE 200: Introduction to Innovation,Introduction to Innovation,0.0,2.0,[],[],0.0,,0.8620689655172413,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,"['fa2020', 'fa2023', 'fa2021']",2.0,,3,29.0,3.8620689655172415,0,False
Murphy,Christopher,TE 200: Introduction to Innovation,Introduction to Innovation,1.0,0.0,[],[],0.0,,0.0,0.7115384615384616,0.11538461538461539,0.0,0.07692307692307693,0.019230769230769232,0.0,0.038461538461538464,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,"['fa2020', 'fa2022', 'fa2021']",3.0,,3,52.0,3.6799999999999997,0,False
Kasdan,Terry,TE 200: Introduction to Innovation,Introduction to Innovation,4.0,4.0,[],[],8.0,5.0,0.03333333333333333,0.8666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,['fa2024'],1.0,,1,30.0,3.7223333333333333,0,False
Koon,Samantha,TE 200: Introduction to Innovation,Introduction to Innovation,1.0,0.0,[],[],0.0,,0.09292035398230089,0.7345132743362832,0.07964601769911504,0.03982300884955752,0.030973451327433628,0.008849557522123894,0.004424778761061947,0.004424778761061947,0.0,0.004424778761061947,0.0,0.0,0.0,"['fa2020', 'fa2022', 'fa2023', 'fa2024', 'fa2018', 'fa2019', 'sp2019', 'fa2021']",9.0,,8,226.0,3.8762389380530977,0,False
Sharifironizi,Melika,TE 200: Introduction to Innovation,Introduction to Innovation,0.0,0.0,[],[],0.0,,0.0,0.922077922077922,0.05194805194805195,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['fa2024'],2.0,,1,77.0,3.961168831168831,0,False
Karasek,Mark,TE 250: From Idea to Enterprise,From Idea to Enterprise,4.0,0.0,[],[],0.0,,0.16580310880829016,0.5751295336787565,0.13471502590673576,0.06735751295336788,0.015544041450777202,0.02072538860103627,0.0,0.0051813471502590676,0.015544041450777202,0.0,0.0,0.0,0.0,"['fa2022', 'fa2023', 'sp2022', 'sp2023', 'sp2024']",5.0,,5,193.0,3.8207253886010357,0,False
Thode,John,TE 250: From Idea to Enterprise,From Idea to Enterprise,4.0,2.0,[],[],0.0,,0.14285714285714285,0.3877551020408163,0.21428571428571427,0.09183673469387756,0.061224489795918366,0.04081632653061224,0.0,0.02040816326530612,0.04081632653061224,0.0,0.0,0.0,0.0,"['fa2021', 'fa2024', 'sp2021', 'sp2025', 'fa2025']",3.0,,3,98.0,3.6163265306122447,0,True
Jahnke,Keilin,"TE 333: Creativity, Innovation, Vision","Creativity, Innovation, Vision",17.0,0.0,[],[],0.0,,0.23076923076923078,0.4807692307692308,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.009615384615384616,0.009615384615384616,0.04807692307692308,0.009615384615384616,0.019230769230769232,0.009615384615384616,0.0,0.009615384615384616,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2017', 'sp2025', 'fa2016', 'fa2017', 'fa2022', 'fa2023', 'fa2024', 'fa2025']",10.0,,16,104.0,3.6316346153846157,0,True
Halloran,Kellie,"TE 333: Creativity, Innovation, Vision","Creativity, Innovation, Vision",1.0,0.0,[],[],0.0,,0.2,0.48,0.12,0.08,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,['sp2024'],1.0,,1,25.0,3.7468,0,False
Kumar,Ranjitha,"TE 333: Creativity, Innovation, Vision","Creativity, Innovation, Vision",0.0,0.0,['Grainger College of Engineering - Rose Award for Teaching Excellence'],[],12.0,2.2,0.2,0.48,0.12,0.08,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,['sp2024'],1.0,,1,25.0,3.7468,1,False
Wilson,Gerald,TE 360: Lectures in Engineering Entrepreneurship,Lectures in Engineering Entrepreneurship,4.0,0.0,[],[],0.0,,0.5546218487394958,0.15406162464985995,0.10644257703081232,0.022408963585434174,0.04481792717086835,0.03361344537815126,0.01680672268907563,0.0196078431372549,0.0056022408963585435,0.0056022408963585435,0.0028011204481792717,0.0,0.03361344537815126,"['fa2022', 'fa2023', 'fa2024', 'sp2022', 'sp2023', 'sp2024', 'sp2025', 'fa2025']",6.0,,6,357.0,3.62218487394958,0,True
Singer,Andrew,TE 360: Lectures in Engineering Entrepreneurship,Lectures in Engineering Entrepreneurship,2.0,0.0,[],[],0.0,,0.19852941176470587,0.6323529411764706,0.08088235294117647,0.007352941176470588,0.04411764705882353,0.007352941176470588,0.0,0.014705882352941176,0.007352941176470588,0.0,0.007352941176470588,0.0,0.0,"['fa2020', 'fa2022', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2017', 'fa2016', 'fa2017', 'fa2018', 'fa2019', 'fa2021']",8.0,,14,136.0,3.8458823529411763,0,False
Taylor,Jed,TE 360: Lectures in Engineering Entrepreneurship,Lectures in Engineering Entrepreneurship,1.0,0.0,[],[],0.0,,0.19852941176470587,0.6323529411764706,0.08088235294117647,0.007352941176470588,0.04411764705882353,0.007352941176470588,0.0,0.014705882352941176,0.007352941176470588,0.0,0.007352941176470588,0.0,0.0,"['fa2020', 'fa2022', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2017', 'fa2016', 'fa2017', 'fa2018', 'fa2019', 'fa2021']",8.0,,14,136.0,3.8458823529411763,0,False
Harbourt,Christopher,TE 360: Lectures in Engineering Entrepreneurship,Lectures in Engineering Entrepreneurship,3.0,0.0,[],[],0.0,,0.536,0.304,0.072,0.016,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'sp2018', 'sp2019', 'sp2021', 'sp2020']",8.0,,8,125.0,3.89352,0,False
Singer,Andrew,TE 401: City Scholars,City Scholars,2.0,0.0,[],[],0.0,,0.07352941176470588,0.6911764705882353,0.08823529411764706,0.0,0.08823529411764706,0.014705882352941176,0.0,0.029411764705882353,0.014705882352941176,0.0,0.0,0.0,0.0,"['fa2022', 'sp2021']",2.0,,2,68.0,3.77,0,False
Taylor,Jed,TE 401: City Scholars,City Scholars,1.0,0.0,[],[],0.0,,0.07352941176470588,0.6911764705882353,0.08823529411764706,0.0,0.08823529411764706,0.014705882352941176,0.0,0.029411764705882353,0.014705882352941176,0.0,0.0,0.0,0.0,"['fa2022', 'sp2021']",2.0,,2,68.0,3.77,0,False
Singer,Andrew,TE 401: Developing Breakthrough Projects,Developing Breakthrough Projects,2.0,0.0,[],[],0.0,,0.31343283582089554,0.582089552238806,0.07462686567164178,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,"['fa2020', 'sp2018', 'sp2019', 'sp2020', 'sp2022', 'sp2023', 'fa2017', 'fa2018', 'fa2019', 'fa2021']",6.0,,10,67.0,3.9205970149253733,0,False
Taylor,Jed,TE 401: Developing Breakthrough Projects,Developing Breakthrough Projects,1.0,0.0,[],[],0.0,,0.31343283582089554,0.582089552238806,0.07462686567164178,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,"['fa2020', 'sp2018', 'sp2019', 'sp2020', 'sp2022', 'sp2023', 'fa2018', 'fa2019', 'fa2021']",6.0,,9,67.0,3.9205970149253733,0,False
Taylor,Jed,TE 440: Engineering City Scholars,Engineering City Scholars,1.0,0.0,[],[],0.0,,0.8636363636363636,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,"['sp2024', 'sp2025', 'fa2023', 'fa2024', 'fa2025']",1.0,,3,22.0,3.772727272727273,0,True
Kumar,Ranjitha,TE 440: Engineering City Scholars,Engineering City Scholars,0.0,0.0,['Grainger College of Engineering - Rose Award for Teaching Excellence'],[],12.0,2.2,0.8636363636363636,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,"['sp2024', 'sp2025', 'fa2023', 'fa2024', 'fa2025']",1.0,,3,22.0,3.772727272727273,1,True
Barich,Joseph,"TE 450: Startups: Incorporation, Funding, Contracts, & Intellectual Property","Startups: Incorporation, Funding, Contracts, &amp; Intellectual Property",16.0,15.0,['Campus Award for Excellence in Undergraduate Teaching – Instructional Staff'],[],0.0,,0.0,0.4427860696517413,0.27860696517412936,0.10945273631840796,0.08955223880597014,0.03482587064676617,0.03482587064676617,0.0,0.004975124378109453,0.0,0.004975124378109453,0.0,0.0,"['fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2022', 'sp2023', 'sp2024', 'sp2025', 'sp2021', 'fa2025']",7.0,,8,201.0,3.6141791044776115,1,True
Wilson,Gerald,TE 460: Lectures in Engineering Entrepreneurship,Lectures in Engineering Entrepreneurship,4.0,0.0,[],[],0.0,,0.5634920634920635,0.21428571428571427,0.09523809523809523,0.021164021164021163,0.05291005291005291,0.021164021164021163,0.007936507936507936,0.007936507936507936,0.0026455026455026454,0.0,0.0026455026455026454,0.0,0.010582010582010581,"['fa2022', 'fa2023', 'fa2024', 'sp2022', 'sp2023', 'sp2024', 'sp2025', 'fa2025']",9.0,,6,378.0,3.787777777777778,0,True
Spencer,Gayle,TE 462: Leading Sustainable Change,Leading Sustainable Change,16.0,0.0,[],[],0.0,,0.0,0.782608695652174,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['sp2024', 'sp2022', 'sp2023', 'sp2025']",1.0,,3,23.0,3.869565217391304,0,False
Bivona,Marc,TE 466: High-Tech Venture Marketing,High-Tech Venture Marketing,0.0,2.0,[],[],0.0,,0.0,0.32038834951456313,0.23300970873786409,0.1650485436893204,0.20388349514563106,0.02912621359223301,0.019417475728155338,0.019417475728155338,0.009708737864077669,0.0,0.0,0.0,0.0,"['fa2022', 'fa2023', 'fa2024', 'sp2024', 'fa2025', 'sp2023', 'sp2025', 'sp2022']",4.0,,6,103.0,3.4760194174757286,0,True
Jahnke,Keilin,TE 510: Advanced Creativity,Advanced Creativity,17.0,0.0,[],[],0.0,,0.08974358974358974,0.8333333333333334,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2024', 'sp2023', 'sp2022', 'sp2025', 'fa2022', 'fa2023', 'fa2025']",2.0,,5,78.0,3.9658974358974364,0,True
Chopra,Sanjiv,TE 565: Technol Innovation & Strategy,Technol Innovation &amp; Strategy,9.0,0.0,[],[],0.0,,0.0,0.896551724137931,0.05172413793103448,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2019', 'fa2021', 'fa2024', 'sp2018', 'sp2017', 'sp2019', 'sp2020', 'sp2022', 'sp2023', 'sp2024', 'sp2025', 'sp2021', 'fa2016', 'fa2017', 'fa2018', 'fa2020', 'fa2022', 'fa2023', 'fa2025']",4.0,,17,58.0,3.9482758620689653,0,True
Chopra,Sanjiv,TE 567: Venture Funded Startups,Venture Funded Startups,9.0,0.0,[],[],0.0,,0.0,0.8484848484848485,0.12121212121212122,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,"['fa2018', 'sp2024', 'fa2016', 'fa2017', 'fa2019', 'fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'fa2025', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2025']",2.0,,17,33.0,3.8993939393939394,0,True
Thode,John,TE 598: Idea to AI Enterprise,Idea to AI Enterprise,4.0,2.0,[],[],0.0,,0.30434782608695654,0.5652173913043478,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2024', 'fa2025']",1.0,,1,23.0,3.9421739130434785,0,True
Kocher,Cynthia,THEA 100: Practicum I,Practicum I,8.0,6.0,[],[],0.0,,0.0,0.8275862068965517,0.034482758620689655,0.08045977011494253,0.011494252873563218,0.0,0.022988505747126436,0.0,0.0,0.0,0.011494252873563218,0.0,0.011494252873563218,"['fa2016', 'fa2018', 'fa2019', 'fa2020', 'fa2021', 'fa2024', 'fa2017', 'fa2022', 'fa2023', 'fa2025', 'sp2025']",11.0,,9,87.0,3.804367816091954,0,True
Ciofalo,Terry,THEA 100: Practicum I,Practicum I,6.0,0.0,[],[],0.0,,0.11578947368421053,0.5684210526315789,0.16140350877192983,0.04912280701754386,0.017543859649122806,0.028070175438596492,0.014035087719298246,0.007017543859649123,0.0,0.010526315789473684,0.010526315789473684,0.0035087719298245615,0.014035087719298246,"['fa2016', 'fa2018', 'fa2019', 'fa2020', 'fa2021', 'fa2024', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'fa2017', 'fa2022', 'fa2023', 'fa2025', 'sp2025']",21.0,,17,285.0,3.6939649122807015,0,True
Schultz,Amber,THEA 100: Practicum I,Practicum I,3.0,0.0,[],[],0.0,,0.007407407407407408,0.674074074074074,0.13333333333333333,0.037037037037037035,0.02962962962962963,0.044444444444444446,0.007407407407407408,0.014814814814814815,0.0,0.014814814814814815,0.014814814814814815,0.007407407407407408,0.014814814814814815,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'fa2017']",15.0,,10,135.0,3.6325185185185185,0,False
